"from_requirement_threshold","major.requirement","ISS.against.recommendation","shares.oustanding.base","special.meeting","analyst.coverage","institutional.ownership","past.stock.return","q","firm.size"
0.245907446,1,1,0,0,1.609437912,0.568602625,-0.406328066,1.999231521,4.921199162
0.378594777,1,0,0,0,2.397895273,0.902602148,-0.254157525,1.963537917,6.043449602
0.291375925,1,0,0,0,2.079441542,0.524201397,-0.674379486,0.827212579,6.067772597
0.395739581,1,0,1,1,1.386294361,0.063854013,-0.267219811,0.683675254,5.010095148
0.444651919,1,0,0,0,1.791759469,0.583752853,-0.205576661,1.834941028,9.718241724
-0.045549586,0,0,1,0,3.17805383,0.674194962,0.23587227,1.076900882,9.501366846
0.5,1,0,0,1,3.17805383,0.674194962,0.23587227,1.076900882,9.501366846
0.5,1,0,0,1,3.17805383,0.674194962,0.23587227,1.076900882,9.501366846
0.5,1,0,0,1,3.17805383,0.674194962,0.23587227,1.076900882,9.501366846
0.15754601,1,0,1,1,3.17805383,0.674194962,0.23587227,1.076900882,9.501366846
0.477251201,1,0,0,0,3.091042453,0.80864253,0.341401132,1.102554954,9.437953918
0.481669154,1,0,0,0,3.091042453,0.80864253,0.341401132,1.102554954,9.437953918
0.178379607,0,0,0,0,3.091042453,0.80864253,0.341401132,1.102554954,9.437953918
0.193883671,0,0,0,0,3.091042453,0.80864253,0.341401132,1.102554954,9.437953918
0.396644094,1,1,0,0,0,0.027675835,-0.076923101,0.781321755,2.875483701
0.408298104,1,0,0,0,0,0.027675835,-0.076923101,0.781321755,2.875483701
0.221711907,1,1,0,1,1.386294361,0.646894878,0.29921509,1.794417291,7.630972296
0.062109284,1,1,1,0,2.48490665,0.975956257,0.60055746,2.107903278,7.892757563
0.10099592,0,0,1,0,2.708050201,0.981542501,0.441933288,2.433890851,8.724025068
0.251451791,1,1,0,1,2.708050201,0.981542501,0.441933288,2.433890851,8.724025068
0.276102904,1,1,0,0,0.693147181,0.299900748,0.657635503,3.897625839,3.171364842
0.273205412,1,1,0,0,1.791759469,0.511561299,-0.300148575,1.915386729,4.136797226
0.438331493,1,0,0,0,1.945910149,0.414175556,1.127058822,2.890455998,4.1757402
0.372994765,1,0,0,0,1.386294361,0.895209117,-0.500683088,2.272053351,5.419268711
0.454311672,1,0,0,0,1.386294361,0.836537451,-0.019436324,3.523310581,5.145772064
0.422719612,1,1,0,0,1.945910149,0.291902862,-0.481586398,2.652765394,5.056322236
0.492458027,1,0,0,0,0,0.101209348,0.401960833,4.118851074,3.030858076
0.494750911,1,0,0,0,0,0.101209348,0.401960833,4.118851074,3.030858076
0.306728955,1,0,0,0,0,0.121853795,-0.741935467,0.833454148,3.002757538
0.245648648,1,0,1,0,0,0.121853795,-0.741935467,0.833454148,3.002757538
0.494478272,1,0,0,0,0,0.004351283,-0.735418314,0.683675254,6.541125233
0.355756407,1,1,0,0,2.197224577,0.345066341,-0.085463778,0.94040871,7.265336013
0.477788079,1,0,0,0,2.197224577,0.345066341,-0.085463778,0.94040871,7.265336013
-0.095457545,1,1,0,0,1.945910149,0.661936222,-0.361821123,0.870588586,7.258995079
0.363635811,1,0,0,0,2.079441542,0.67678621,0.56570718,0.810671317,7.207662815
0.45050104,1,0,0,0,2.197224577,0.855303102,1.405225463,1.029900897,7.334358723
0.481300053,1,0,0,0,2.197224577,0.855303102,1.405225463,1.029900897,7.334358723
0.498690903,1,0,0,0,2.197224577,0.855303102,1.405225463,1.029900897,7.334358723
0.491509439,1,0,0,0,2.197224577,0.855303102,1.405225463,1.029900897,7.334358723
0.262228024,1,1,0,0,0.693147181,0.470748439,0.948855874,5.18843744,4.700180321
0.496855702,1,0,0,1,0,0.03218112,-0.048750071,1.087803074,3.317235894
0.22409204,1,0,0,0,0,0.308285437,0.160475878,0.964434457,6.239556288
0.474845749,1,0,0,0,2.302585093,0.262396536,-0.766201815,1.230228462,6.69311175
0.465844287,1,0,0,0,2.890371758,0.269968229,0.073945024,1.4790808,6.893224213
0.043939524,1,0,1,1,2.564949357,0.191713467,-0.682888033,1.571603686,6.411905292
0.126580911,1,0,1,1,2.564949357,0.191713467,-0.682888033,1.571603686,6.411905292
0.421016088,1,1,0,1,0,0.095521164,0.45139063,2.047130526,2.034182635
0.006052233,1,0,1,1,0,0.095521164,0.45139063,2.047130526,2.034182635
0.087351641,1,0,1,0,0,0.095521164,0.45139063,2.047130526,2.034182635
0.471571699,1,0,0,0,0,0.095521164,0.45139063,2.047130526,2.034182635
0.448468405,1,1,0,0,0,0.034680505,0.126970166,0.973120958,6.660826079
0.290967987,1,1,0,0,1.609437912,0.238071826,0.477272818,1.201672758,6.505019942
0.386732471,1,1,0,0,1.791759469,0.392684816,0.061827932,1.039615887,7.249794846
0.324696313,1,1,0,0,1.791759469,0.392684816,0.061827932,1.039615887,7.249794846
0.23640799,1,0,1,0,1.791759469,0.392684816,0.061827932,1.039615887,7.249794846
0.238311191,1,1,0,0,1.609437912,0.380892777,0.194680855,1.043568593,7.725381692
0.453415551,1,1,0,0,0,0.236944354,-0.612182759,0.969556575,6.572538454
0.433351211,1,1,0,0,1.791759469,0.918945086,2.411875747,1.400159256,6.923106838
0.347233818,1,1,0,0,1.609437912,0.256961263,0.309352492,1.034137534,5.156926598
0.446164749,1,0,0,0,1.945910149,0.836564834,0.292207796,3.715023239,5.053899105
0.489678745,1,0,0,0,2.079441542,0.741015448,0.137688428,2.236386997,5.742198377
0.475974967,1,0,0,0,2.564949357,0.537341357,0.122143766,1.181374896,7.627913845
0.434857885,1,0,0,0,2.63905733,0.648890371,-0.75268419,0.869779891,7.598337673
0.393366658,1,0,0,0,1.386294361,0.278499577,-0.626651338,0.952092406,7.105034411
-0.192136146,1,0,0,0,0.693147181,0.440327845,-0.230769241,0.905724753,4.350574667
0.008529213,1,1,1,0,0.693147181,0.440327845,-0.230769241,0.905724753,4.350574667
0.329119306,1,0,0,0,0.693147181,0.312085646,0.972027999,1.055205304,4.348637883
0.420583539,1,0,0,0,0.693147181,0.312085646,0.972027999,1.055205304,4.348637883
0.383158321,1,1,0,0,1.098612289,0.174166806,-0.033333206,0.683675254,3.371802899
0.07496538,1,1,0,0,1.791759469,0.263339145,-0.186206956,5.525169895,3.653563109
-0.049684319,1,1,0,0,1.386294361,0.448437526,-0.251633974,3.534709975,4.180384634
0.39332175,1,0,0,0,2.079441542,0.452674178,-0.218340618,2.663272377,4.444332196
0.393276177,1,0,0,0,1.791759469,0.199953844,-0.12849163,2.564764505,4.293878248
0.393587746,1,0,0,0,1.791759469,0.193465743,0.019230833,2.845228558,4.172955476
0.498421553,1,1,0,0,0,0.001812176,-0.766201815,0.683675254,4.68474817
0.475672978,1,0,0,0,2.890371758,0.906443213,0.739488874,5.758353872,6.404987107
0.350453747,1,1,0,0,1.386294361,0.228523788,-0.050184673,0.754402064,6.924809034
0.429461884,1,1,0,0,2.079441542,0.142754688,-0.30443042,0.864843671,7.109062136
0.068190124,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.074856774,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.060215383,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.05478049,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.076022149,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.122355179,1,1,1,0,2.397895273,0.614668943,1.269307664,1.232602203,7.872340814
0.459107965,1,0,0,0,2.302585093,0.792780107,0.18638937,1.193913039,7.969496093
0.273740691,1,0,1,0,2.302585093,0.420392533,2.328888752,4.292116425,4.064486549
0.305219793,1,0,0,0,2.63905733,0.660785143,-0.041388512,6.576867482,4.414372811
0.483726065,1,0,0,0,2.564949357,0.677113749,2.411875747,8.177979937,5.05501575
0.45784906,1,0,0,0,2.564949357,0.677113749,2.411875747,8.177979937,5.05501575
0.292579084,1,1,0,0,2.079441542,0.587414251,-0.345564075,3.859970876,4.495556193
0.005777949,0,0,1,0,1.386294361,0.4926815,-0.307949738,1.90704188,4.829273277
0.196558533,1,1,0,0,1.791759469,0.523960917,0.472793183,3.174287498,4.487647117
0.132428662,1,1,1,0,1.609437912,0.565900154,-0.321018041,3.572471224,4.659232144
0.462719252,1,0,0,0,1.791759469,0.296005546,-0.695284166,1.349230173,4.315980311
0.244965874,1,1,0,0,1.791759469,0.296005546,-0.695284166,1.349230173,4.315980311
0.204042206,1,0,1,1,1.791759469,0.326619734,2.411875747,1.349230173,4.315980311
0.497645407,1,0,0,1,0.693147181,0.401879587,-0.130801668,0.923660848,7.128632264
0.398744574,1,0,0,0,1.609437912,0.738303106,0.428571393,0.941156581,7.785586224
0.488784794,1,0,0,0,2.564949357,0.974614201,-0.2717425,1.822271992,9.093918909
0.272894789,1,0,0,0,2.564949357,0.974614201,-0.2717425,1.822271992,9.093918909
0.471234909,1,0,0,0,2.564949357,0.974614201,-0.2717425,1.822271992,9.093918909
0.294705967,1,0,1,1,2.564949357,0.853654143,-0.223518439,1.822271992,9.093918909
0.362110133,1,0,0,0,1.791759469,0.981286557,0.145901632,2.773322104,5.618511401
0.318931484,1,0,0,0,2.397895273,1,0.109446486,3.614824754,6.067420454
0.32677756,1,0,0,0,2.833213344,1,-0.252670301,1.958916821,6.804995822
0.4854672,1,0,0,0,2.833213344,1,-0.252670301,1.958916821,6.804995822
0.486676377,1,0,0,0,2.833213344,1,-0.252670301,1.958916821,6.804995822
0.498275182,1,0,0,1,2.772588722,0.450582142,-0.4783612,2.238498069,6.67770921
0.4910471,1,0,0,0,2.772588722,0.450582142,-0.4783612,2.238498069,6.67770921
0.480237203,1,0,0,0,2.772588722,0.450582142,-0.4783612,2.238498069,6.67770921
0.391696307,1,0,0,0,2.302585093,0.661742879,0.023102316,5.304439228,5.203462583
0.497132924,1,0,0,1,1.609437912,0.367091379,-0.358306154,1.938702176,6.136207542
0.497929682,1,0,0,1,1.609437912,0.367091379,-0.358306154,1.938702176,6.136207542
0.29940775,1,1,0,0,0.693147181,0.222516205,2.411875747,2.186296046,5.747429276
0.102987121,1,1,0,0,1.098612289,0.656329122,0.497267739,1.345020123,6.305159701
0.441062793,1,0,0,0,1.098612289,0.656329122,0.497267739,1.345020123,6.305159701
0.395898003,1,0,0,0,1.098612289,0.656329122,0.497267739,1.345020123,6.305159701
0.110214751,1,1,0,0,1.386294361,0.659545323,0.226315765,1.68614063,6.515159998
0.449447712,1,0,0,0,1.386294361,0.659545323,0.226315765,1.68614063,6.515159998
0.186236244,1,0,0,0,0.693147181,0.57530817,2.411875747,6.843369835,3.151795409
0.498035519,1,0,0,1,1.609437912,0.299914074,2.090361598,1.256813652,5.046954366
0.488149145,1,0,0,0,1.945910149,0.313303428,0.181818247,0.774273867,5.945753014
0.148371669,1,1,0,0,1.945910149,0.313303428,0.181818247,0.774273867,5.945753014
0.190657188,1,1,0,0,1.945910149,0.313303428,0.181818247,0.774273867,5.945753014
0.251171043,1,0,1,1,2.197224577,0.698621595,0.647163119,2.668687947,5.147436336
-0.102742261,1,1,0,0,1.609437912,0.935417921,0.404213382,2.067170161,4.804135792
0.45921947,1,0,0,0,1.609437912,0.831673109,-0.054891301,1.660280464,5.279007118
0.154964196,1,1,0,0,1.791759469,0.458300568,1.27464784,2.951779835,5.333679684
0.493843791,1,0,0,0,1.791759469,0.458300568,1.27464784,2.951779835,5.333679684
0.497975609,1,0,0,0,1.791759469,0.458300568,1.27464784,2.951779835,5.333679684
0.48715763,1,0,0,0,2.079441542,0.457996897,-0.748606829,1.573722509,5.537495671
0.090405807,1,1,0,0,2.079441542,0.476448468,0.162561564,1.306853354,5.675173788
0.001217596,1,1,0,0,2.079441542,0.476448468,0.162561564,1.306853354,5.675173788
0.429852279,1,0,0,0,2.079441542,0.476448468,0.162561564,1.306853354,5.675173788
0.359152357,1,0,0,0,2.079441542,0.477901291,-0.025423702,1.232976155,5.915800365
0.115158728,1,1,0,0,1.609437912,0.463108719,-0.336956512,1.107406457,6.01007038
0.403705214,1,0,0,0,1.609437912,0.463108719,-0.336956512,1.107406457,6.01007038
0.358882456,1,0,0,0,1.609437912,0.431006518,-0.026229471,1.033107598,6.044230132
0.319373594,1,0,0,0,1.609437912,0.418313301,1.13804711,1.061241767,6.107250033
0.48827399,1,0,0,0,2.197224577,0.63955615,-0.069964314,8.406351695,4.934603421
0.095892372,1,1,0,0,2.197224577,0.63955615,-0.069964314,8.406351695,4.934603421
0.359872135,1,0,0,0,1.945910149,0.561135557,0.53840367,3.000998151,5.150739207
0.248941713,1,0,0,0,2.079441542,0.710578005,0.576113533,3.046385947,5.830118459
0.22262504,1,0,0,0,2.63905733,0.749108288,-0.094568672,1.974667657,6.114652947
0.184433755,1,0,0,0,2.397895273,0.761514988,0.507227328,2.458905151,6.760208413
0.478118402,1,0,0,0,2.564949357,0.807043847,-0.358202961,2.052208705,5.128447959
0.287294743,1,0,0,0,2.63905733,0.910014099,-0.17250003,2.374657117,5.134079313
0.156981553,1,1,0,0,1.945910149,1,0.495532026,5.44709174,5.114550766
0.479412321,1,0,0,0,1.945910149,1,0.495532026,5.44709174,5.114550766
0.418964184,1,0,0,0,0,0.332598332,-0.48812704,0.920097259,6.937547064
0.397622833,1,1,0,0,0,0.332598332,-0.48812704,0.920097259,6.937547064
0.077550923,1,1,1,0,0,0.332598332,-0.48812704,0.920097259,6.937547064
0.019180867,1,1,1,0,0,0.287825716,0.62000001,0.965133167,7.050372272
0.479792705,1,1,0,0,1.098612289,0.228755377,-0.664943101,1.514644963,6.240227111
0.262261448,1,0,1,0,0,0.167690774,1.830769396,0.73460852,7.137275258
0.070226983,1,1,0,0,2.079441542,0.509125746,-0.239294701,0.821844771,4.951168335
0.383456603,1,1,0,0,2.302585093,0.061269775,-0.717149452,0.726403951,8.940934796
0.328542332,1,0,0,0,2.197224577,0.648255857,0.362264072,0.999634679,5.335603517
0.343291531,1,1,0,1,1.609437912,0.313489943,0.401706507,1.047423231,7.737018634
0.486698591,1,0,0,0,1.609437912,0.313489943,0.401706507,1.047423231,7.737018634
0.475769517,1,0,0,0,2.302585093,0.55729465,0.184766758,1.071741611,8.189832082
0.392478445,1,0,0,0,2.197224577,0.571764388,0.442823103,1.097267208,8.352820781
0.33510358,1,0,1,1,2.197224577,0.571764388,0.442823103,1.097267208,8.352820781
0.122604037,1,1,0,0,2.397895273,0.796924971,-0.156766914,1.341992384,6.366860406
0.282519864,1,0,0,0,2.302585093,0.8990696,0.339999972,1.041865691,6.564871935
0.393207912,1,0,0,0,1.791759469,0.851705495,-0.038172092,1.26618189,7.012421554
0.434777827,1,0,0,0,1.791759469,0.851705495,-0.038172092,1.26618189,7.012421554
0.278237068,1,0,0,0,2.302585093,0.835833032,-0.034612492,4.291261936,5.331911704
0.134320963,1,1,0,0,2.079441542,0.550488532,-0.636788763,1.643227143,5.536633234
0.472562957,1,0,0,0,1.386294361,0.872263126,0.22222229,1.506273466,5.63452171
0.257128587,1,1,0,0,1.386294361,0.872263126,0.22222229,1.506273466,5.63452171
0.262230778,1,1,0,0,1.609437912,0.892987734,0.39197161,1.55948367,6.126111255
0.484120842,1,0,0,0,1.609437912,0.886098357,-0.305350536,1.250616643,6.421080658
0.183493002,1,1,0,0,1.791759469,0.429642164,0.371390997,1.793711653,4.400504856
0.49880681,1,0,0,1,2.197224577,0.850275236,1.364346646,5.295317506,4.906829125
-0.070312872,1,1,0,0,2.197224577,0.832403567,-0.443797321,4.925667565,4.233845601
0.474000263,1,0,0,1,2.197224577,0.832403567,-0.443797321,4.925667565,4.233845601
0.390728813,1,0,0,0,2.708050201,0.87209886,1.357378638,10.63602013,4.865694297
0.327089991,1,1,0,0,1.791759469,0.370848112,-0.607788597,4.44631396,3.764728766
0.273895894,1,1,0,0,1.945910149,0.324819403,-0.510638291,2.881466253,3.377792273
0.344560227,1,1,0,0,1.609437912,0.896603194,-0.762628252,1.004034046,7.082038784
0.493837812,1,0,0,0,1.609437912,0.896603194,-0.762628252,1.004034046,7.082038784
0.307599298,1,0,1,0,0.693147181,0.431622567,0.201269052,1.002404648,6.107942287
0.476891428,1,1,0,1,0,0.005092639,-0.607142828,0.801169299,5.090093215
0.261926527,1,0,0,0,1.098612289,0.336341417,0.534883631,0.718129983,5.144402492
0.268743255,1,1,0,0,0.693147181,0.175693017,0.186499933,1.222978821,4.41834651
0.255667652,1,1,0,0,1.098612289,0.193661931,-0.368141585,1.202346515,5.069558076
-0.189060237,1,1,1,0,1.098612289,0.193661931,-0.368141585,1.202346515,5.069558076
0.091732618,1,1,1,0,1.609437912,0.109509651,-0.160869574,1.229215096,5.45723808
0.108714575,1,0,1,1,1.098612289,0.161927597,0.046666678,1.266675499,5.422427014
0.496439397,1,0,0,0,2.63905733,0.743371874,0.269635714,2.698077449,6.835389941
0.191402236,1,0,1,0,0,0.01390815,0.35076918,9.189634471,2.038098578
0.361262567,1,1,0,0,0,0.027077347,0.078057563,2.470402612,3.897984931
0.366798535,1,0,0,0,0,0.027077347,0.078057563,2.470402612,3.897984931
0.232074428,1,0,1,0,0,0.027077347,0.078057563,2.470402612,3.897984931
0.329152908,1,1,0,0,0,0.038027441,0.036649239,4.237739899,2.474856314
0.208089257,1,0,1,0,0,0.038027441,0.036649239,4.237739899,2.474856314
-0.13518648,1,0,1,0,0,0.038027441,0.036649239,4.237739899,2.474856314
0.390678343,1,1,0,0,1.791759469,0.28728388,-0.279279313,1.823472295,5.118574482
0.416063597,1,1,0,0,1.386294361,0.454337537,-0.549698778,1.212894928,4.446994751
0.462580438,1,0,0,0,1.386294361,0.454337537,-0.549698778,1.212894928,4.446994751
0.445971046,1,1,0,0,2.079441542,0.502145295,1.21538452,1.864118807,4.723415337
0.438834375,1,1,0,1,2.079441542,0.502145295,1.21538452,1.864118807,4.723415337
0.384760211,1,1,0,0,1.945910149,0.565102758,-0.288288292,1.783066014,4.84861036
0.47849174,1,0,0,0,1.609437912,0.711162888,2.411875747,4.204541285,5.346950376
0.495554636,1,0,0,0,1.386294361,0.125331202,-0.106610057,1.000526987,7.407230935
0.321941962,1,0,1,1,1.386294361,0.121546711,0.082513276,0.998181691,7.514848806
0.498704841,1,0,0,1,1.386294361,0.121546711,0.082513276,0.998181691,7.514848806
0.402337611,1,0,0,0,0.693147181,0.302359668,-0.75107743,0.992926185,7.283052546
0.428406907,1,1,0,0,0.693147181,0.302359668,-0.75107743,0.992926185,7.283052546
0.449204542,1,1,0,0,1.098612289,0.272778171,-0.548223362,0.999427505,7.058440819
0.493899602,1,0,0,0,1.098612289,0.272778171,-0.548223362,0.999427505,7.058440819
0.403517767,1,1,0,0,0.693147181,0.176872974,0.189887683,1.014225695,6.981118188
0.401411067,1,1,0,0,0.693147181,0.176872974,0.189887683,1.014225695,6.981118188
0.437428605,1,0,0,1,0.693147181,0.130126452,-0.169993648,1.014225695,6.981118188
0.495361477,1,0,0,1,0.693147181,0.130126452,-0.169993648,1.014225695,6.981118188
0.493955523,1,0,0,1,0.693147181,0.130126452,-0.169993648,1.014225695,6.981118188
0.347274439,1,0,1,0,0.693147181,0.130126452,-0.169993648,1.014225695,6.981118188
0.272311164,1,0,1,1,0.693147181,0.130126452,-0.169993648,1.014225695,6.981118188
0.477219156,1,0,0,0,0.693147181,0.713643401,1.937823861,2.765211216,4.491654283
0.383597372,1,0,0,0,0.693147181,0.713643401,1.937823861,2.765211216,4.491654283
0.131009007,1,0,0,0,2.079441542,0.714353358,-0.165113216,1.539717845,5.882494748
0.256526152,1,1,0,0,2.708050201,1,-0.169378166,6.280488932,6.283380146
0.213174625,1,1,0,0,2.890371758,1,0.764887796,4.354637632,6.604699636
0.490102464,1,0,0,0,2.890371758,1,0.764887796,4.354637632,6.604699636
0.142460958,1,1,1,1,2.890371758,0.831532416,0.024714764,4.354637632,6.604699636
0.346576883,1,0,1,1,1.386294361,0.512750798,2.411875747,4.054901952,3.617302891
0.48866963,1,0,0,0,2.772588722,0.851460316,2.160290881,9.162588388,5.940550128
0.262814239,1,0,1,1,2.890371758,0.945616464,-0.042322792,4.163204667,6.243012837
0.453198769,1,0,0,0,2.397895273,0.861554194,-0.443578985,0.876706837,9.166701915
0.068350138,1,1,0,0,2.197224577,0.992407981,1.325012348,1.097784754,9.143345503
0.053618325,0,0,1,0,2.708050201,0.928118664,0.481003839,1.369190307,9.107532152
0.463963844,1,0,0,0,2.772588722,0.904541875,0.209775613,1.804510079,9.184099061
0.490772081,1,0,0,0,1.098612289,0.158138524,-0.023419586,1.289605639,6.810268131
0.256982363,0,0,1,0,0.693147181,0.12135651,0.811430874,1.129435898,7.503366805
0.086657574,1,0,1,1,1.791759469,0.51962639,-0.39863906,1.168340486,7.662726362
0.415392627,1,0,0,0,1.791759469,0.51962639,-0.39863906,1.168340486,7.662726362
0.119942451,1,0,1,1,1.098612289,0.456321814,-0.377336856,0.92681502,6.677429749
0.494905498,1,0,0,0,1.386294361,0.074660285,0.2311072,10.63602013,3.612025407
0.137137878,1,0,1,1,1.386294361,0.074660285,0.2311072,10.63602013,3.612025407
0.483945395,1,0,0,0,1.609437912,0.138938764,-0.410418317,3.058061824,4.678383472
0.115828319,1,1,1,0,1.609437912,0.138938764,-0.410418317,3.058061824,4.678383472
0.49699765,1,0,0,0,1.791759469,0.12258048,-0.14804844,3.391830192,3.994026866
0.498120638,1,0,0,0,1.098612289,0.25451895,0.268270876,6.077474836,4.522842369
0.076242327,1,0,1,0,1.098612289,0.200907545,0.208576971,5.741531014,4.586170836
0.402217,1,0,0,0,2.564949357,0.828542148,-0.093581787,0.981530705,11.79240398
0.402756177,1,0,0,0,1.386294361,0.900959191,-0.00646474,1.668283414,8.143076448
0.453878493,1,0,0,0,1.386294361,0.900959191,-0.00646474,1.668283414,8.143076448
0.462028799,1,0,0,0,2.397895273,0.930539722,0.542315502,1.725050362,8.197456137
0.330419162,1,1,0,1,0.693147181,0.048982151,-0.119999955,1.785618777,3.034520201
0.060799477,1,0,1,1,0.693147181,0.072473677,-0.728070177,1.785618777,3.034520201
0.003443316,1,0,1,0,0.693147181,0.072473677,-0.728070177,1.785618777,3.034520201
0.365788635,1,1,0,0,1.609437912,0.330098476,0.523896222,1.038727519,8.131637764
0.389598986,1,1,0,0,1.609437912,0.330098476,0.523896222,1.038727519,8.131637764
0.342764789,1,1,0,0,1.609437912,0.419690849,0.432250568,1.094491755,8.645156059
0.473294681,1,0,1,0,1.945910149,0.435889435,0.29750779,1.105648165,8.911561895
0.386103252,1,1,0,0,2.079441542,0.33319806,0.56674815,1.190346552,9.535850457
0.244588203,1,1,1,1,2.079441542,0.33319806,0.56674815,1.190346552,9.535850457
0.343685954,1,0,0,0,3.258096538,0.900550616,0.693913753,3.490814243,6.225110752
0.460280846,1,0,0,0,3.401197382,0.76505995,-0.247198996,2.149394405,7.612998507
0.133600505,1,1,0,0,3.401197382,0.832097507,0.309852553,2.086298889,7.548344155
0.271610636,1,0,1,1,3.401197382,0.718059751,-0.060143624,2.086298889,7.548344155
0.419313054,1,0,0,0,2.302585093,0.70886593,-0.216513757,0.952475257,5.45231232
0.003742994,1,1,0,0,1.791759469,0.974307603,0.840749352,1.907716512,5.603273136
0.01260442,1,1,0,0,2.397895273,1,0.429075695,1.456266917,6.762872849
0.447348069,1,0,0,0,3.218875825,0.906081795,-0.118254593,2.148352683,9.112716518
0.405263382,1,0,1,0,3.218875825,0.906081795,-0.118254593,2.148352683,9.112716518
0.282018445,1,0,1,0,3.401197382,0.880109678,-0.170678147,1.723209166,9.155430018
0.450369174,1,0,0,0,3.401197382,0.935162413,0.315907101,1.812875617,9.199319869
0.261276835,1,1,0,0,2.302585093,0.490926176,-0.251180377,5.463197498,4.527889494
0.409142581,1,0,1,0,2.48490665,0.578880702,-0.714730303,2.330789474,5.100841562
-0.047203278,1,0,1,0,1.609437912,0.406647164,-0.033285242,0.958109047,5.873207337
0.428625068,1,0,0,0,1.609437912,0.417405127,-0.425379336,0.683675254,5.403460859
0.411385275,1,0,0,0,1.098612289,0.448730618,0.276069259,0.908624016,5.420623491
0.409749177,1,0,0,0,0.693147181,0.378295119,0.43454485,0.90687778,5.637015695
0.498062243,1,0,0,0,1.791759469,0.385493979,0.005940604,1.192817199,6.749570473
0.168266119,1,1,0,0,2.197224577,0.320828705,-0.254671225,0.92851601,6.771956174
0.46775188,1,0,0,0,2.302585093,0.876456983,0.992131784,1.218103861,7.359711402
0.46936196,1,0,0,0,2.302585093,0.876456983,0.992131784,1.218103861,7.359711402
0.270148354,1,0,1,1,2.397895273,0.925637397,0.455331933,1.719216502,7.225921696
0.38387847,1,0,0,0,1.098612289,0.531396592,0.386864222,0.969582877,6.998968898
0.461448566,1,0,0,0,0.693147181,1,-0.169912441,1.4662921,6.762728351
0.428471724,1,0,0,0,1.609437912,0.958324363,0.479050324,1.290529483,6.853517654
0.191360342,1,0,1,1,2.079441542,0.906689579,-0.3823133,0.98975809,7.196375661
0.285193868,1,0,0,0,1.945910149,0.815016174,-0.163291119,0.991770047,6.849758514
0.476886099,1,0,0,0,1.945910149,0.815016174,-0.163291119,0.991770047,6.849758514
0.48439143,1,0,0,0,1.945910149,0.846221931,0.152128416,0.928891424,7.054098128
0.338782393,1,0,1,1,1.945910149,0.680082188,0.388812176,0.928891424,7.054098128
0.325778956,1,0,0,0,0.693147181,0.977876337,-0.603218743,0.972900534,8.818897097
0.132766208,1,1,0,0,2.397895273,0.603895487,-0.015690029,2.286574194,6.217707291
0.255822341,1,0,0,0,0.693147181,0.201018638,-0.553921559,0.914665298,4.16373069
0.455138072,1,0,0,0,0.693147181,0.08055204,-0.402035672,0.937745814,6.294693882
0.343509738,1,1,1,0,0.693147181,0.08055204,-0.402035672,0.937745814,6.294693882
0.450466713,1,1,0,0,0.693147181,0.143463824,0.307692318,1.015633354,6.306065411
0.287555791,1,0,1,1,0,0.15186344,0.058847088,1.01161831,6.394490015
0.274112262,1,0,1,1,1.386294361,0.67037039,-0.01670145,0.948917215,7.015013792
0.197543188,1,1,0,0,1.791759469,0.44109439,0.057270501,1.506506074,6.348204989
0.152668849,1,1,0,0,1.945910149,0.762051494,-0.22560762,1.106308585,6.252094616
0.291466168,1,0,1,1,1.945910149,0.717796142,0.047885898,1.106308585,6.252094616
0.490723694,1,0,0,0,1.098612289,0.349601625,-0.347158474,0.966066193,8.444600993
0.470915741,1,0,0,0,2.079441542,0.496155565,0.689806979,1.481197988,7.980160475
0.476289491,1,0,0,0,2.079441542,0.496155565,0.689806979,1.481197988,7.980160475
0.018245283,1,0,1,1,0,0.631369909,0.403508812,1.507555517,7.398174093
0.338075412,0,0,0,1,0,0.631369909,0.403508812,1.507555517,7.398174093
0.244687829,1,0,0,0,1.791759469,0.869406853,-0.420878688,1.240389657,6.590581229
0.440296672,1,0,0,0,1.386294361,0.813260532,0.890863719,1.294168654,6.495972255
0.446825095,1,0,0,0,1.791759469,0.758831396,-0.032216646,2.087983295,6.590865449
0.451573938,1,0,0,0,1.791759469,0.758831396,-0.032216646,2.087983295,6.590865449
0.475899723,1,0,0,0,2.397895273,0.969194814,0.845207352,5.891813656,5.299691422
0.431418352,1,0,0,0,3.044522438,0.999107589,-0.452659491,4.340471363,5.57047201
0.370965714,1,0,0,0,2.48490665,0.850803826,0.665516536,3.554439139,5.522456422
0.341943718,1,0,0,0,1.098612289,0.270366567,-0.15555558,3.346604356,1.763188512
0.330985029,1,0,0,0,1.098612289,0.225866704,-0.523389822,5.497245959,1.832421451
0.428521666,1,0,0,0,1.386294361,0.20168029,1.754966695,4.317633031,3.233567374
0.497704342,1,0,0,0,1.609437912,0.447676776,0.519230857,4.872675367,3.782096536
0.417114155,1,0,0,0,1.609437912,0.447676776,0.519230857,4.872675367,3.782096536
0.494732318,1,0,0,0,3.401197382,0.643665478,-0.409532795,3.652438982,8.116569943
